cat,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
14551185,1605.74999996,1085,7.63810880889,229,427,198,320.135450724,22.8465157436,2056230,318.0,332,684,352,484.766152888,39.1359040814,3113653,483.0,619,1259,640,899.601432352,73.0319529228,5778140,893.0,410,1016,606,646.255799471,67.1816093266,4150901,644.0,0.0624561421573,0.33115825057,0.268702108413,0.164717784988,0.0358133293979,1057.98233298,0.16116,975,2127,1152,1451.15740308,123.787991723,9320784,1444.0,-0.178680419922,2.00335693359,2.18203735352,0.0570645974504,0.198462189732,366.525909424,0.0
14500139,206.499999998,103,2.02195862616,228,447,219,349.863196126,23.2919033507,288987,348.0,280,614,334,502.0968523,29.9689963245,414732,500.0,527,886,359,639.945520581,50.7743971394,528595,634.0,392,793,401,575.489104116,43.9669477709,475354,571.0,-0.00683371303603,0.159029647708,0.165863360744,0.052930104204,0.0226457394955,43.7202660725,0.0471739,984,1750,766,1427.44915254,82.2050849155,1179073,1421.0,0.205444335938,5.2509765625,5.04553222656,3.91099370998,0.792643059757,3230.48080444,4.14839
14619529,6403.75,2900,10.222941638,247,470,223,302.428967402,12.1837075273,7746718,301.0,305,703,398,406.819168456,20.799075405,10420673,404.0,389,948,559,535.027288698,39.000664131,13704724,526.0,290,957,667,455.291430802,33.7107244127,11662290,450.0,-0.0101910829544,0.188081935048,0.198273018003,0.0804696122654,0.0183055560554,2061.22911818,0.0774125,843,2130,1287,1164.53956666,63.7941600195,29829681,1155.0,-0.218017578125,2.22207641602,2.44009399414,0.576338552326,0.410646024421,14762.9120178,0.58963
14474070,226.000000003,203,3.80922728379,270,374,104,309.542035398,14.5743593286,279826,309.0,389,548,159,449.088495575,25.7289935012,405976,447.0,620,949,329,766.091814159,47.8303530862,692547,764.0,476,745,269,613.434734513,47.3348567207,554545,616.0,0.0611439831555,0.20000000298,0.138856019825,0.111138378826,0.0230302634401,100.469094459,0.108625,1147,1661,514,1372.06526549,80.0054419425,1240347,1371.0,-0.141448974609,0.628997802734,0.770446777344,0.0672622275563,0.126852212564,60.8050537109,0.0
14527896,5816.74999998,2346,8.67726531344,219,357,138,282.810633085,16.7950970438,6580155,282.0,266,523,257,389.359908884,31.5790315105,9059237,387.0,514,990,476,742.470064899,64.1280469703,17275051,735.0,228,676,448,456.875445911,52.4350570752,10630121,453.0,0.0735294148326,0.457788348198,0.384258933365,0.239023976623,0.0419826829611,5561.37086408,0.237217,721,1531,810,1129.04598788,98.4199714084,26269513,1122.0,0.651519775391,3.7087097168,3.05718994141,2.23288046631,0.478178018668,51952.4298096,2.28281
14455492,1659.50000001,1267,8.77370553644,191,306,115,249.992316963,10.5815859899,1659449,249.0,247,435,188,350.264085568,19.7165208858,2325053,351.0,626,1200,574,920.971527569,57.4507919426,6113409,921.0,157,505,348,322.286532088,31.8560737216,2139338,322.0,0.300595223904,0.644268751144,0.343673527241,0.481764735937,0.0381567455102,3197.95431715,0.481743,595,1246,651,922.542934619,60.1425359079,6123840,922.0,-0.0782775878906,1.99310302734,2.07138061523,0.489755683938,0.440297565772,3250.99822998,0.407089
14422498,95.2500000033,124,3.58413418743,214,303,89,255.590551181,16.7517089647,97380,255.0,261,404,143,334.034120735,29.8071912808,127267,334.0,546,1011,465,765.564304462,94.8594716185,291680,776.0,176,475,299,322.708661417,50.1074609366,122952,325.0,0.275362312794,0.552662730217,0.277300417423,0.407875755015,0.0455342554592,155.400662661,0.402202,669,1182,513,912.333333333,93.3405790213,347599,911.0,0.12353515625,1.63290405273,1.50936889648,0.425034170076,0.246391015389,161.938018799,0.359283
14412897,30.5000000005,54,2.7582835422,272,303,31,288.0,6.72772584771,35136,289.0,368,430,62,397.549180328,15.624225861,48501,398.0,614,748,134,662.336065574,28.2072571338,80805,662.0,437,535,98,476.918032787,22.8450196043,58184,475.5,0.130074560642,0.192242830992,0.0621682703495,0.162846635111,0.0120446141944,19.8672894835,0.16482,1083,1264,181,1162.46721311,41.0573737764,141821,1163.5,-0.000823974609375,1.26849365234,1.26931762695,0.331241044842,0.172311696186,40.4114074707,0.338226
14397690,1528.00000003,1241,8.95581620784,271,429,158,391.018979058,11.8403137563,2389908,392.0,395,699,304,619.687827225,20.4221336526,3787532,622.0,747,1140,393,1017.88530759,26.4424217679,6221315,1021.0,467,935,468,813.070189791,27.7317191583,4969485,816.0,0.0563535913825,0.24307204783,0.186718456447,0.111990754271,0.0103362334691,684.487490103,0.110872,1134,2018,884,1823.77699607,56.6244416857,11146925,1830.0,-0.0117492675781,1.35452270508,1.36627197266,0.258197065423,0.18519737075,1578.10046387,0.230225
14386771,119.000000002,114,2.94799293666,206,449,243,295.039915966,21.5740975252,140439,292.0,243,582,339,387.153361345,46.1115245767,184285,374.0,428,975,547,725.43487395,59.5883106574,345307,739.0,232,877,645,543.071428571,57.1413471439,258502,553.0,0.0529157668352,0.31707316637,0.264157399535,0.144854828457,0.0236523220072,68.9508983456,0.145624,687,1908,1221,1225.26470588,101.907424696,583226,1214.0,-0.228149414062,5.45123291016,5.67938232422,2.848275962,2.28228758486,1355.77935791,4.20447
14359505,7.50000000047,13,1.33908390031,194,269,75,214.866666667,17.1322956884,6446,209.0,221,333,112,254.033333333,24.7716011235,7621,248.5,400,571,171,510.333333333,38.8890158728,15310,520.0,222,320,98,261.866666667,24.1339778919,7856,260.0,0.203804343939,0.4056224823,0.201818138361,0.321368676921,0.0497498794138,9.64106030762,0.328352,651,922,271,730.766666667,58.1731228509,21923,711.5,2.93362426758,3.63330078125,0.699676513672,3.07260843913,0.192237138974,92.1782531738,3.0079
14353579,37.5000000007,40,1.84263546383,176,242,66,223.393333333,12.6743292612,33509,226.0,217,345,128,306.14,24.9212171987,45921,310.5,760,1177,417,997.273333333,81.251206897,149591,993.5,140,304,164,247.973333333,33.8360649144,37196,253.0,0.519999980927,0.708333313465,0.188333332539,0.602290885846,0.0403623596422,90.3436328769,0.60155,533,891,358,777.506666667,70.6848165371,116626,791.0,0.151489257812,1.61557006836,1.46408081055,0.576214192708,0.265443036588,86.4321289062,0.601578
14275616,490.749999996,134,1.70635626846,196,312,116,248.27050433,12.1021160774,487355,248.0,256,431,175,350.777381559,19.9829998526,688576,351.0,799,1282,483,1148.7845135,69.9811554913,2255064,1164.0,172,431,259,291.450331126,28.352952529,572117,291.0,0.39061370492,0.6949685812,0.30435487628,0.595012148621,0.0362690913899,1168.00884774,0.60161,624,1139,515,890.498217015,56.7059100646,1748048,890.0,-0.166442871094,1.42428588867,1.59072875977,0.199394346559,0.355351808765,391.411102295,0.0
14304631,1052.24999999,644,5.60043122253,200,464,264,281.102874792,26.091958907,1183162,276.0,281,662,381,411.817058684,41.8376784306,1733338,405.0,582,1337,755,1002.45949157,96.1710918761,4219352,1005.0,199,782,583,421.979805179,75.4406447,1776113,411.0,0.163043484092,0.701672255993,0.538628771901,0.408912345894,0.0767488073687,1721.11206387,0.411111,703,1896,1193,1114.89973866,136.221738381,4692613,1090.0,-0.232025146484,3.42071533203,3.65274047852,0.136427321267,0.492469220652,574.222595215,0.0
14293528,38.4999999981,42,1.90947507449,226,297,71,258.623376623,13.6866974577,39828,260.0,292,421,129,350.292207792,23.8776440909,53945,353.0,654,866,212,747.779220779,44.3607183718,115158,745.5,280,475,195,368.512987013,35.8809787566,56751,375.0,0.269992083311,0.423589736223,0.153597652912,0.340822972454,0.0282981034387,52.4867377579,0.340827,801,1193,392,977.428571429,72.6528712657,150524,987.5,0.0757446289062,1.85235595703,1.77661132812,1.11089691558,0.752483998592,171.078125,1.69762
14281250,111.999999998,81,2.15909163857,310,433,123,384.517857143,16.2385850802,172264,387.0,446,689,243,606.904017857,29.9472330871,271893,613.0,822,1105,283,1036.16964286,37.3788252684,464204,1040.0,522,892,370,810.011160714,50.2058918043,362885,822.0,0.0881104022264,0.248677253723,0.160566851497,0.123176511793,0.0190932624532,55.1830772832,0.119705,1305,1978,673,1801.43303571,93.3895450408,807042,1823.0,0.016357421875,0.372131347656,0.355773925781,0.161972658975,0.0632832323513,72.5637512207,0.166565
14272391,306.249999976,312,5.02934714497,174,545,371,299.358367347,36.5060316709,366714,297.0,255,793,538,425.675102041,56.0937603617,521452,422.0,437,1326,889,758.137142857,93.2067833215,928718,770.0,148,1082,934,481.248163265,88.6420941989,589529,479.0,0.0379589311779,0.494017094374,0.456058163196,0.227168303771,0.0613848839469,278.281172119,0.22546,687,2420,1733,1206.28163265,169.312684619,1477695,1196.0,-0.114868164062,0.5810546875,0.695922851562,0.0825319375797,0.13050569967,101.101623535,0.0
14260970,488.749999986,276,3.52176817734,286,376,90,331.669565217,8.72309276469,648414,333.0,472,606,134,561.44398977,15.7947612941,1097623,565.0,529,808,279,665.945780051,29.1930364528,1301924,662.0,687,946,259,877.276214834,38.4530726325,1715075,886.0,-0.206632658839,0.0511049740016,0.257737632841,-0.136795899117,0.0302554134576,-267.435982774,-0.141753,1456,1875,419,1770.38976982,58.8527009308,3461112,1786.0,-0.132843017578,0.995788574219,1.1286315918,0.0534519361413,0.124342128762,104.498535156,0.0
14254774,2.49999999977,8,1.42729929299,211,248,37,230.1,11.4494541355,2301,231.5,245,316,71,292.4,21.397196078,2924,296.0,418,544,126,465.2,42.0233268555,4652,455.5,278,388,110,326.2,37.7088848947,3262,314.5,0.13984169066,0.227091640234,0.0872499495745,0.176729536057,0.0274596866284,1.76729536057,0.166215,747,942,195,848.7,62.5172776119,8487,847.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14246112,8.25,20,1.96425600437,241,347,106,281.848484848,24.2451134872,9301,282.0,269,424,155,332.636363636,30.612750544,10977,330.0,396,664,268,508.121212121,61.9837503514,16768,496.0,201,376,175,296.787878788,44.0844627173,9794,294.0,0.199079394341,0.368916809559,0.169837415218,0.264219901327,0.0403897141037,8.71925674379,0.261111,721,1119,398,911.272727273,87.3808358184,30072,915.0,-0.0115356445312,0.248748779297,0.260284423828,0.0215518835819,0.0684228745664,0.711212158203,0.0
14250305,28.5,38,2.00796544417,335,383,48,357.254385965,9.7655062512,40727,357.0,384,470,86,417.570175439,14.9372778106,47603,416.0,188,417,229,256.587719298,34.7274630702,29251,253.5,238,437,199,269.929824561,35.5339519625,30772,259.0,-0.123543120921,0.0407766997814,0.164319820702,-0.0258498620038,0.038933038127,-2.94688426843,-0.0190726,977,1259,282,1044.75438596,49.9065023017,119102,1033.5,0.129638671875,1.20581054688,1.076171875,0.733800519977,0.244951302531,83.6532592773,0.7267
14236616,34.2500000005,30,1.44605907331,319,447,128,391.664233577,22.1953100104,53658,397.0,466,685,219,560.919708029,35.5151984314,76846,565.0,571,985,414,718.160583942,74.5984123015,98388,709.0,543,901,358,654.649635036,54.1008238588,89687,647.0,-0.0259541980922,0.165930598974,0.191884797066,0.0452314596037,0.0370303977067,6.1967099657,0.0397767,1334,2033,699,1607.23357664,102.875182168,220191,1611.0,0.123077392578,2.45010375977,2.32702636719,1.29028186659,0.656516397129,176.768615723,1.01514
14221939,235.750000001,130,2.38843028635,214,318,104,258.924708378,12.1820606896,244166,258.0,260,468,208,358.335100742,25.7072619555,337910,358.0,674,1182,508,909.208907741,97.1493141065,857384,898.0,204,545,341,348.274655355,36.8218874272,328423,348.0,0.337304532528,0.614369511604,0.277064979076,0.444816696998,0.0470279948774,419.462145269,0.440129,679,1322,643,965.534464475,70.6448155032,910499,963.0,-0.105499267578,1.93118286133,2.03668212891,0.628388357314,0.457097104679,592.570220947,0.706177
14310353,5958.24999999,3820,13.960438831,284,473,189,408.67318424,14.1341574415,9739908,409.0,435,766,331,657.883942433,25.6250400912,15679348,659.0,754,1313,559,1098.52125205,38.2322805366,26181057,1099.0,510,1050,540,893.58444174,39.8077051941,21296798,897.0,0.0485639683902,0.230317279696,0.181753311306,0.103062914124,0.0115485940158,2456.29843232,0.101435,1229,2274,1045,1960.14156841,75.4374468653,46716054,1964.0,-0.207061767578,1.38067626953,1.58773803711,0.11213885821,0.1499838717,2672.60540771,0.0604248
14228024,942.999999982,593,5.44745830701,207,323,116,240.936373277,11.3613725963,908812,240.0,266,494,228,322.054082715,21.7450824948,1214788,320.0,528,931,403,695.913573701,60.6141330413,2624986,690.0,241,452,211,338.40747614,31.7047232682,1276473,335.0,0.238267153502,0.481973439455,0.243706285954,0.345453030196,0.034105957672,1303.0488299,0.342105,717,1197,480,901.397932131,61.755379173,3400073,895.0,-0.0901794433594,2.03982543945,2.13000488281,0.581299273106,0.449445319252,2192.66085815,0.549057
14201376,120.750000004,108,2.7725236138,198,321,123,239.960662526,20.4592334436,115901,235.0,249,438,189,304.608695652,32.9589443927,147126,296.0,442,1152,710,700.438923395,151.287195849,338312,669.0,177,480,303,268.300207039,51.6860539992,129589,259.0,0.229116946459,0.62714779377,0.398030847311,0.440699375688,0.0744285997877,212.857798457,0.444003,629,1227,598,812.869565217,102.578100151,392616,789.0,-0.114074707031,1.15142822266,1.26550292969,0.357833704346,0.285217390933,172.833679199,0.331848
14151464,1218.00000001,572,4.62346370438,235,310,75,261.795361248,6.07768157221,1275467,262.0,300,448,148,363.508210181,12.4414859638,1771012,365.0,223,587,364,323.36001642,35.4127913398,1575410,315.0,241,443,202,314.624589491,16.9872112996,1532851,315.0,-0.199312716722,0.274809151888,0.47412186861,0.011574019195,0.0610307754958,56.3886215178,-0.00465116,785,1201,416,939.92816092,33.9269682424,4579330,942.0,-0.0760192871094,1.71716308594,1.79318237305,0.29057055193,0.381491788776,1415.659729,0.144394
14205570,2807.75000003,2322,12.361696178,245,403,158,316.614459977,16.4987395382,3555897,315.0,360,620,260,478.966432197,30.5660723399,5379272,477.0,631,1044,413,794.582851037,50.9307901804,8923960,790.0,456,883,427,656.509037486,47.879708247,7373253,653.0,0.00342231336981,0.240485832095,0.237063518725,0.095405620102,0.0203862016254,1071.50051937,0.092707,1113,1882,769,1452.08992966,91.1106936925,16308422,1444.0,-0.340057373047,1.44482421875,1.7848815918,0.134601988719,0.217936080073,1511.7149353,0.0
14179869,4.74999999977,15,1.94150951032,211,264,53,236.473684211,18.3399719367,4493,231.0,269,376,107,320.315789474,35.6666623519,6086,319.0,388,552,164,460.263157895,41.7622873255,8745,458.0,131,313,182,230.421052632,49.0953055849,4378,234.0,0.24304716289,0.495183050632,0.252135887742,0.34001434712,0.0671627096889,6.46027259529,0.331429,612,927,315,787.210526316,97.2823232428,14957,787.0,0.259307861328,0.944671630859,0.685363769531,0.439453125,0.18369919391,8.349609375,0.372009
14197974,15527.2500001,4050,9.16859561593,175,324,149,251.861759165,10.4265614034,15642882,251.0,204,479,275,356.581477725,21.2636882624,22146919,358.0,578,1237,659,942.414046273,62.8336978582,58532394,941.0,132,519,387,323.242959957,33.1597027722,20076297,322.0,0.303523033857,0.698285698891,0.394762665033,0.48910646931,0.0440081192414,30377.9137024,0.48871,548,1317,769,931.686196847,61.7347384278,57866098,931.0,-0.314849853516,5.4352722168,5.75012207031,0.282749188494,0.598169353718,17561.2693481,0.0
14143479,75.2499999998,77,2.50398971689,426,466,40,442.631229236,7.77509151011,133232,442.0,698,766,68,729.61461794,13.718248835,219614,730.0,1139,1252,113,1192.15614618,20.9028492494,358839,1193.0,938,1056,118,996.617940199,20.7653448144,299982,995.0,0.0785484611988,0.101154737175,0.0226062759757,0.0893662258042,0.00457710771634,26.8992339671,0.08901,2064,2281,217,2168.86378738,38.0149216761,652828,2166.0,-0.0408020019531,0.464538574219,0.505340576172,0.0669216016598,0.0862340391339,20.1434020996,0.0284424
14139891,2.5,10,1.78412411615,233,293,60,257.7,16.7514178504,2577,255.5,286,358,72,315.1,24.9857959649,3151,309.5,392,551,159,477.6,47.5798276584,4776,485.0,203,320,117,248.4,38.8077311885,2484,233.5,0.222963958979,0.387696713209,0.16473275423,0.317799842358,0.0500894837812,3.17799842358,0.313831,737,947,210,821.2,76.4562620065,8212,800.5,0.0128173828125,0.642700195312,0.6298828125,0.151849365234,0.241064769381,1.51849365234,0.034317
14126662,31.0000000019,74,3.74926330037,260,448,188,337.822580645,41.0632966142,41890,334.0,296,515,219,382.161290323,41.3611917016,47388,377.0,271,1071,800,481.048387097,138.472883967,59650,461.5,208,603,395,335.540322581,74.0725885472,41607,316.5,0.0322580635548,0.340118736029,0.307860672474,0.170471552189,0.069019474378,21.1384724714,0.166225,836,1497,661,1055.52419355,130.087158357,130885,1033.0,0.00543212890625,2.77221679688,2.76678466797,1.68040983139,0.583255444925,208.370819092,1.59001
14119579,580.749999979,242,2.83279941942,206,359,153,264.266465777,13.6058541515,613891,263.0,253,475,222,357.262160999,24.7004206617,829920,354.0,407,871,464,638.86698235,60.9295122745,1484088,637.0,206,584,378,373.001291433,38.2974570961,866482,368.0,0.148496240377,0.435897439718,0.287401199341,0.262593787643,0.0372972082629,610.005368695,0.260618,665,1404,739,994.529918209,72.79244363,2310293,986.0,-0.163330078125,1.75955200195,1.92288208008,0.229752316025,0.270638353441,533.714630127,0.151581
14176665,3802.24999999,1320,6.0387724481,338,512,174,438.172595174,17.8233600563,6664167,437.0,501,804,303,685.466763101,30.8906702692,10425264,686.0,846,1306,460,1083.19034782,46.4278033722,16474242,1083.0,590,1011,421,867.095009534,43.2452509909,13187648,867.0,0.0736368745565,0.251028805971,0.177391931415,0.110954811586,0.0119665973833,1687.5117294,0.109034,1454,2295,841,1990.73436781,88.1245595002,30277079,1990.0,-0.168792724609,1.18246459961,1.35125732422,0.115905115611,0.151198098796,1762.80090332,0.0671997
14209167,4456.74999999,2780,11.7471016642,193,347,154,254.096314579,12.3934073656,4529775,253.0,242,523,281,359.088517417,22.8633170882,6401471,356.0,500,1107,607,796.384024233,56.0426092266,14197138,794.0,175,667,492,369.014248051,40.7286940682,6578417,364.0,0.209141269326,0.667272746563,0.458131477237,0.367314032579,0.0450595586927,6548.10725878,0.367867,619,1533,914,982.199080047,73.3706500168,17509663,973.0,-0.316436767578,2.26022338867,2.57666015625,0.214426924083,0.353982913422,3822.58877563,0.00436401
14116193,3.5,8,1.20628807018,331,405,74,367.571428571,24.067507099,5146,364.5,364,437,73,392.714285714,23.1776634205,5498,382.5,265,397,132,329.0,35.5065386332,4606,331.5,219,335,116,270.285714286,28.1562694653,3784,269.5,0.0454545468092,0.14649681747,0.10104227066,0.0976658862616,0.0264705074544,1.36732240766,0.102764,965,1177,212,1030.57142857,63.7166879752,14428,1005.0,0.731658935547,8.13946533203,7.40780639648,1.79190063477,1.80855385947,25.0866088867,1.12885
14108501,19.9999999998,23,1.45080120017,307,427,120,375.0625,24.6796189952,30005,376.0,326,478,152,392.8875,29.7018491638,31431,392.5,178,458,280,271.45,46.0450594527,21716,273.5,205,475,270,273.8375,39.4893795058,21907,271.0,-0.174013927579,0.10019646585,0.274210393429,-0.00654992286582,0.0544386824426,-0.523993829265,0.00178764,853,1367,514,1041.7875,80.1022305791,83343,1041.0,0.939666748047,3.56201171875,2.6223449707,1.78821678162,0.493049001826,143.057342529,1.68042
